dateTime,id,value
2024-04-15 00:00:59,10006,-8.881784197001252e-16
2024-04-15 00:01:00,10006,-8.881784197001252e-16
2024-04-15 00:01:01,10006,-8.881784197001252e-16
2024-04-15 00:01:02,10006,-8.881784197001252e-16
2024-04-15 00:01:02,10006,-8.881784197001252e-16
2024-04-15 00:01:02,10006,-8.881784197001252e-16
2024-04-15 00:01:03,10006,-8.881784197001252e-16
2024-04-15 00:01:04,10006,-8.881784197001252e-16
2024-04-15 00:01:05,10006,-8.881784197001252e-16
2024-04-15 00:01:06,10006,-8.881784197001252e-16
2024-04-15 00:01:07,10006,-8.881784197001252e-16
2024-04-15 00:01:08,10006,-8.881784197001252e-16
2024-04-15 00:01:09,10006,-8.881784197001252e-16
2024-04-15 00:01:10,10006,-8.881784197001252e-16
2024-04-15 00:01:11,10006,-8.881784197001252e-16
2024-04-15 00:01:12,10006,-8.881784197001252e-16
2024-04-15 00:01:13,10006,-8.881784197001252e-16
2024-04-15 00:01:13,10006,-8.881784197001252e-16
2024-04-15 00:01:13,10006,-8.881784197001252e-16
2024-04-15 00:01:14,10006,-8.881784197001252e-16
2024-04-15 00:01:15,10006,-8.881784197001252e-16
2024-04-15 00:01:16,10006,-8.881784197001252e-16
2024-04-15 00:01:17,10006,-8.881784197001252e-16
2024-04-15 00:01:18,10006,-8.881784197001252e-16
2024-04-15 00:01:19,10006,
2024-04-15 00:01:25,10006,-8.881784197001252e-16
2024-04-15 00:01:26,10006,-8.881784197001252e-16
2024-04-15 00:01:27,10006,-8.881784197001252e-16
2024-04-15 00:01:28,10006,-8.881784197001252e-16
2024-04-15 00:01:29,10006,-8.881784197001252e-16
2024-04-15 00:01:30,10006,-8.881784197001252e-16
2024-04-15 00:01:25,10006,-8.881784197001252e-16
2024-04-15 00:01:26,10006,-8.881784197001252e-16
2024-04-15 00:01:27,10006,-8.881784197001252e-16
2024-04-15 00:01:28,10006,-8.881784197001252e-16
2024-04-15 00:01:29,10006,-8.881784197001252e-16
2024-04-15 00:01:30,10006,-8.881784197001252e-16
2024-04-15 00:01:31,10006,-8.881784197001252e-16
2024-04-15 00:01:32,10006,-8.881784197001252e-16
2024-04-15 00:01:33,10006,-8.881784197001252e-16
2024-04-15 00:01:34,10006,-8.881784197001252e-16
2024-04-15 00:01:34,10006,-8.881784197001252e-16
2024-04-15 00:01:34,10006,-8.881784197001252e-16
2024-04-15 00:01:35,10006,-8.881784197001252e-16
2024-04-15 00:01:36,10006,-8.881784197001252e-16
2024-04-15 00:01:37,10006,-8.881784197001252e-16
2024-04-15 00:01:38,10006,-8.881784197001252e-16
2024-04-15 00:01:39,10006,-8.881784197001252e-16
2024-04-15 00:01:40,10006,-8.881784197001252e-16
2024-04-15 00:01:41,10006,-8.881784197001252e-16
2024-04-15 00:01:42,10006,-8.881784197001252e-16
2024-04-15 00:01:43,10006,-8.881784197001252e-16
2024-04-15 00:01:44,10006,-8.881784197001252e-16
2024-04-15 00:01:44,10006,-8.881784197001252e-16
2024-04-15 00:01:44,10006,-8.881784197001252e-16
2024-04-15 00:01:45,10006,-8.881784197001252e-16
2024-04-15 00:01:46,10006,-8.881784197001252e-16
2024-04-15 00:01:47,10006,-8.881784197001252e-16
2024-04-15 00:01:48,10006,-8.881784197001252e-16
2024-04-15 00:01:49,10006,-8.881784197001252e-16
2024-04-15 00:01:50,10006,-8.881784197001252e-16
2024-04-15 00:01:51,10006,-8.881784197001252e-16
2024-04-15 00:01:52,10006,-8.881784197001252e-16
2024-04-15 00:01:53,10006,-8.881784197001252e-16
2024-04-15 00:01:54,10006,-8.881784197001252e-16
2024-04-15 00:01:55,10006,-8.881784197001252e-16
2024-04-15 00:01:55,10006,-8.881784197001252e-16
2024-04-15 00:01:55,10006,-8.881784197001252e-16
2024-04-15 00:01:56,10006,-8.881784197001252e-16
2024-04-15 00:01:57,10006,-8.881784197001252e-16
2024-04-15 00:01:58,10006,-8.881784197001252e-16
2024-04-15 00:01:59,10006,-8.881784197001252e-16
2024-04-15 00:01:59,10006,-8.881784197001252e-16
2024-04-15 00:01:59,10006,-8.881784197001252e-16
2024-04-15 00:02:00,10006,-8.881784197001252e-16
2024-04-15 00:02:01,10006,-8.881784197001252e-16
2024-04-15 00:02:02,10006,-8.881784197001252e-16
2024-04-15 00:02:03,10006,-8.881784197001252e-16
2024-04-15 00:02:04,10006,-8.881784197001252e-16
2024-04-15 00:02:05,10006,-8.881784197001252e-16
2024-04-15 00:02:05,10006,-8.881784197001252e-16
2024-04-15 00:02:05,10006,-8.881784197001252e-16
2024-04-15 00:02:06,10006,-8.881784197001252e-16
2024-04-15 00:02:07,10006,-8.881784197001252e-16
2024-04-15 00:02:08,10006,-8.881784197001252e-16
2024-04-15 00:02:09,10006,-8.881784197001252e-16
2024-04-15 00:02:10,10006,-8.881784197001252e-16
2024-04-15 00:02:11,10006,-8.881784197001252e-16
2024-04-15 00:02:12,10006,-8.881784197001252e-16
2024-04-15 00:02:13,10006,-8.881784197001252e-16
2024-04-15 00:02:14,10006,-8.881784197001252e-16
2024-04-15 00:02:15,10006,-8.881784197001252e-16
2024-04-15 00:02:16,10006,-8.881784197001252e-16
2024-04-15 00:02:16,10006,-8.881784197001252e-16
2024-04-15 00:02:16,10006,-8.881784197001252e-16
2024-04-15 00:02:17,10006,-8.881784197001252e-16
2024-04-15 00:02:18,10006,-8.881784197001252e-16
2024-04-15 00:02:19,10006,-8.881784197001252e-16
2024-04-15 00:02:20,10006,-8.881784197001252e-16
2024-04-15 00:02:21,10006,-8.881784197001252e-16
2024-04-15 00:02:22,10006,-8.881784197001252e-16
2024-04-15 00:02:23,10006,-8.881784197001252e-16
2024-04-15 00:02:24,10006,-8.881784197001252e-16
2024-04-15 00:02:25,10006,-8.881784197001252e-16
2024-04-15 00:02:26,10006,-8.881784197001252e-16
2024-04-15 00:02:26,10006,-8.881784197001252e-16
2024-04-15 00:02:26,10006,-8.881784197001252e-16
2024-04-15 00:02:27,10006,-8.881784197001252e-16
2024-04-15 00:02:28,10006,-8.881784197001252e-16
2024-04-15 00:02:29,10006,-8.881784197001252e-16
2024-04-15 00:02:30,10006,-8.881784197001252e-16
2024-04-15 00:02:31,10006,-8.881784197001252e-16
2024-04-15 00:02:32,10006,-8.881784197001252e-16
2024-04-15 00:02:33,10006,-8.881784197001252e-16
2024-04-15 00:02:34,10006,-8.881784197001252e-16
2024-04-15 00:02:35,10006,-8.881784197001252e-16
2024-04-15 00:02:36,10006,-8.881784197001252e-16
2024-04-15 00:02:37,10006,-8.881784197001252e-16
2024-04-15 00:02:37,10006,-8.881784197001252e-16
2024-04-15 00:02:37,10006,-8.881784197001252e-16
2024-04-15 00:02:38,10006,-8.881784197001252e-16
2024-04-15 00:02:39,10006,-8.881784197001252e-16
2024-04-15 00:02:40,10006,-8.881784197001252e-16
2024-04-15 00:02:41,10006,-8.881784197001252e-16
2024-04-15 00:02:42,10006,-8.881784197001252e-16
2024-04-15 00:02:43,10006,-8.881784197001252e-16
2024-04-15 00:02:44,10006,-8.881784197001252e-16
2024-04-15 00:02:45,10006,-8.881784197001252e-16
2024-04-15 00:02:46,10006,-8.881784197001252e-16
2024-04-15 00:02:47,10006,-8.881784197001252e-16
2024-04-15 00:02:47,10006,-8.881784197001252e-16
2024-04-15 00:02:47,10006,-8.881784197001252e-16
2024-04-15 00:02:48,10006,-8.881784197001252e-16
2024-04-15 00:02:49,10006,-8.881784197001252e-16
2024-04-15 00:02:49,10006,-8.881784197001252e-16
2024-04-15 00:02:49,10006,-8.881784197001252e-16
2024-04-15 00:02:49,10006,-8.881784197001252e-16
2024-04-15 00:02:49,10006,-8.881784197001252e-16
2024-04-15 00:02:50,10006,-8.881784197001252e-16
2024-04-15 00:02:51,10006,-8.881784197001252e-16
2024-04-15 00:02:52,10006,-8.881784197001252e-16
2024-04-15 00:02:53,10006,-8.881784197001252e-16
2024-04-15 00:02:54,10006,-8.881784197001252e-16
2024-04-15 00:02:55,10006,-8.881784197001252e-16
2024-04-15 00:02:56,10006,-8.881784197001252e-16
2024-04-15 00:02:57,10006,-8.881784197001252e-16
2024-04-15 00:02:57,10006,-8.881784197001252e-16
2024-04-15 00:02:57,10006,-8.881784197001252e-16
2024-04-15 00:02:58,10006,-8.881784197001252e-16
2024-04-15 00:02:58,10006,-8.881784197001252e-16
2024-04-15 00:02:58,10006,-8.881784197001252e-16
2024-04-15 00:02:59,10006,-8.881784197001252e-16
2024-04-15 00:03:00,10006,-8.881784197001252e-16
2024-04-15 00:03:01,10006,-8.881784197001252e-16
2024-04-15 00:03:02,10006,-8.881784197001252e-16
2024-04-15 00:03:03,10006,-8.881784197001252e-16
2024-04-15 00:03:04,10006,-8.881784197001252e-16
2024-04-15 00:03:05,10006,-8.881784197001252e-16
2024-04-15 00:03:06,10006,-8.881784197001252e-16
2024-04-15 00:03:07,10006,-8.881784197001252e-16
2024-04-15 00:03:08,10006,-8.881784197001252e-16
2024-04-15 00:03:08,10006,-8.881784197001252e-16
2024-04-15 00:03:08,10006,-8.881784197001252e-16
2024-04-15 00:03:09,10006,-8.881784197001252e-16
2024-04-15 00:03:10,10006,-8.881784197001252e-16
2024-04-15 00:03:11,10006,-8.881784197001252e-16
2024-04-15 00:03:12,10006,-8.881784197001252e-16
2024-04-15 00:03:13,10006,-8.881784197001252e-16
2024-04-15 00:03:14,10006,-8.881784197001252e-16
2024-04-15 00:03:15,10006,-8.881784197001252e-16
2024-04-15 00:03:16,10006,-8.881784197001252e-16
2024-04-15 00:03:17,10006,-8.881784197001252e-16
2024-04-15 00:03:18,10006,-8.881784197001252e-16
2024-04-15 00:03:18,10006,-8.881784197001252e-16
2024-04-15 00:03:18,10006,-8.881784197001252e-16
2024-04-15 00:03:19,10006,-8.881784197001252e-16
2024-04-15 00:03:20,10006,-8.881784197001252e-16
2024-04-15 00:03:21,10006,-8.881784197001252e-16
2024-04-15 00:03:22,10006,-8.881784197001252e-16
2024-04-15 00:03:23,10006,-8.881784197001252e-16
2024-04-15 00:03:24,10006,-8.881784197001252e-16
2024-04-15 00:03:25,10006,-8.881784197001252e-16
2024-04-15 00:03:26,10006,-8.881784197001252e-16
2024-04-15 00:03:27,10006,-8.881784197001252e-16
2024-04-15 00:03:28,10006,-8.881784197001252e-16
2024-04-15 00:03:29,10006,-8.881784197001252e-16
2024-04-15 00:03:29,10006,-8.881784197001252e-16
2024-04-15 00:03:29,10006,-8.881784197001252e-16
2024-04-15 00:03:30,10006,-8.881784197001252e-16
2024-04-15 00:03:31,10006,-8.881784197001252e-16
2024-04-15 00:03:32,10006,-8.881784197001252e-16
2024-04-15 00:03:33,10006,-8.881784197001252e-16
2024-04-15 00:03:34,10006,-8.881784197001252e-16
2024-04-15 00:03:34,10006,-8.881784197001252e-16
2024-04-15 00:03:34,10006,-8.881784197001252e-16
2024-04-15 00:03:34,10006,-8.881784197001252e-16
2024-04-15 00:03:34,10006,-8.881784197001252e-16
2024-04-15 00:03:35,10006,-8.881784197001252e-16
2024-04-15 00:03:36,10006,-8.881784197001252e-16
2024-04-15 00:03:37,10006,-8.881784197001252e-16
2024-04-15 00:03:38,10006,-8.881784197001252e-16
2024-04-15 00:03:39,10006,-8.881784197001252e-16
2024-04-15 00:03:39,10006,-8.881784197001252e-16
2024-04-15 00:03:39,10006,-8.881784197001252e-16
2024-04-15 00:03:40,10006,-8.881784197001252e-16
2024-04-15 00:03:41,10006,-8.881784197001252e-16
2024-04-15 00:03:42,10006,-8.881784197001252e-16
2024-04-15 00:03:43,10006,-8.881784197001252e-16
2024-04-15 00:03:44,10006,-8.881784197001252e-16
2024-04-15 00:03:45,10006,-8.881784197001252e-16
2024-04-15 00:03:46,10006,-8.881784197001252e-16
2024-04-15 00:03:47,10006,-8.881784197001252e-16
2024-04-15 00:03:48,10006,-8.881784197001252e-16
2024-04-15 00:03:49,10006,-8.881784197001252e-16
2024-04-15 00:03:50,10006,-8.881784197001252e-16
2024-04-15 00:03:50,10006,-8.881784197001252e-16
2024-04-15 00:03:50,10006,-8.881784197001252e-16
2024-04-15 00:03:51,10006,-8.881784197001252e-16
2024-04-15 00:03:52,10006,-8.881784197001252e-16
2024-04-15 00:03:53,10006,-8.881784197001252e-16
2024-04-15 00:03:54,10006,-8.881784197001252e-16
2024-04-15 00:03:55,10006,-8.881784197001252e-16
2024-04-15 00:03:56,10006,-8.881784197001252e-16
2024-04-15 00:03:57,10006,-8.881784197001252e-16
2024-04-15 00:03:58,10006,-8.881784197001252e-16
2024-04-15 00:03:59,10006,-8.881784197001252e-16
2024-04-15 00:04:00,10006,-8.881784197001252e-16
2024-04-15 00:04:00,10006,-8.881784197001252e-16
2024-04-15 00:04:00,10006,-8.881784197001252e-16
2024-04-15 00:04:01,10006,-8.881784197001252e-16
2024-04-15 00:04:02,10006,-8.881784197001252e-16
2024-04-15 00:04:03,10006,-8.881784197001252e-16
2024-04-15 00:04:04,10006,-8.881784197001252e-16
2024-04-15 00:04:05,10006,-8.881784197001252e-16
2024-04-15 00:04:06,10006,-8.881784197001252e-16
2024-04-15 00:04:07,10006,-8.881784197001252e-16
2024-04-15 00:04:08,10006,-8.881784197001252e-16
2024-04-15 00:04:09,10006,-8.881784197001252e-16
2024-04-15 00:04:10,10006,-8.881784197001252e-16
2024-04-15 00:04:11,10006,-8.881784197001252e-16
2024-04-15 00:04:11,10006,-8.881784197001252e-16
2024-04-15 00:04:11,10006,-8.881784197001252e-16
2024-04-15 00:04:12,10006,-8.881784197001252e-16
2024-04-15 00:04:13,10006,-8.881784197001252e-16
2024-04-15 00:04:14,10006,-8.881784197001252e-16
2024-04-15 00:04:15,10006,-8.881784197001252e-16
2024-04-15 00:04:16,10006,-8.881784197001252e-16
2024-04-15 00:04:17,10006,-8.881784197001252e-16
2024-04-15 00:04:18,10006,-8.881784197001252e-16
2024-04-15 00:04:18,10006,-8.881784197001252e-16
2024-04-15 00:04:18,10006,-8.881784197001252e-16
2024-04-15 00:04:19,10006,-8.881784197001252e-16
2024-04-15 00:04:20,10006,-8.881784197001252e-16
2024-04-15 00:04:21,10006,-8.881784197001252e-16
2024-04-15 00:04:21,10006,-8.881784197001252e-16
2024-04-15 00:04:21,10006,-8.881784197001252e-16
2024-04-15 00:04:22,10006,-8.881784197001252e-16
2024-04-15 00:04:23,10006,-8.881784197001252e-16
2024-04-15 00:04:24,10006,-8.881784197001252e-16
2024-04-15 00:04:25,10006,-8.881784197001252e-16
2024-04-15 00:04:26,10006,-8.881784197001252e-16
2024-04-15 00:04:27,10006,-8.881784197001252e-16
2024-04-15 00:04:28,10006,-8.881784197001252e-16
2024-04-15 00:04:29,10006,-8.881784197001252e-16
2024-04-15 00:04:30,10006,-8.881784197001252e-16
2024-04-15 00:04:31,10006,-8.881784197001252e-16
2024-04-15 00:04:32,10006,-8.881784197001252e-16
2024-04-15 00:04:32,10006,-8.881784197001252e-16
2024-04-15 00:04:32,10006,-8.881784197001252e-16
2024-04-15 00:04:33,10006,-8.881784197001252e-16
2024-04-15 00:04:34,10006,-8.881784197001252e-16
2024-04-15 00:04:35,10006,-8.881784197001252e-16
2024-04-15 00:04:35,10006,-8.881784197001252e-16
2024-04-15 00:04:35,10006,-8.881784197001252e-16
2024-04-15 00:04:35,10006,-8.881784197001252e-16
2024-04-15 00:04:35,10006,-8.881784197001252e-16
2024-04-15 00:04:36,10006,-8.881784197001252e-16
2024-04-15 00:04:37,10006,8.881784197001252e-16
2024-04-15 00:04:38,10006,-1.77635683940025e-15
2024-04-15 00:04:39,10006,8.881784197001252e-16
2024-04-15 00:04:40,10006,0.0
2024-04-15 00:04:41,10006,8.881784197001252e-16
2024-04-15 00:04:42,10006,8.881784197001252e-16
2024-04-15 00:04:42,10006,0.0
2024-04-15 00:04:42,10006,0.0
2024-04-15 00:04:43,10006,0.0
2024-04-15 00:04:44,10006,-8.881784197001252e-16
2024-04-15 00:04:45,10006,0.0
2024-04-15 00:04:46,10006,0.0
2024-04-15 00:04:47,10006,0.0
2024-04-15 00:04:48,10006,8.881784197001252e-16
2024-04-15 00:04:49,10006,0.0
2024-04-15 00:04:50,10006,0.0
2024-04-15 00:04:51,10006,8.881784197001252e-16
2024-04-15 00:04:52,10006,0.0
2024-04-15 00:04:53,10006,-1.77635683940025e-15
2024-04-15 00:04:53,10006,0.0
2024-04-15 00:04:53,10006,0.0
2024-04-15 00:04:54,10006,8.881784197001252e-16
2024-04-15 00:04:55,10006,0.0
2024-04-15 00:04:56,10006,0.0
2024-04-15 00:04:57,10006,8.881784197001252e-16
2024-04-15 00:04:58,10006,8.881784197001252e-16
2024-04-15 00:04:59,10006,-8.881784197001252e-16
2024-04-15 00:05:00,10006,-8.881784197001252e-16
2024-04-15 00:05:01,10006,8.881784197001252e-16
2024-04-15 00:05:02,10006,0.0
2024-04-15 00:05:03,10006,1.77635683940025e-15
2024-04-15 00:05:03,10006,8.881784197001252e-16
2024-04-15 00:05:03,10006,8.881784197001252e-16
2024-04-15 00:05:04,10006,-8.881784197001252e-16
2024-04-15 00:05:05,10006,8.881784197001252e-16
2024-04-15 00:05:06,10006,0.0
2024-04-15 00:05:07,10006,0.0
2024-04-15 00:05:08,10006,-8.881784197001252e-16
2024-04-15 00:05:09,10006,8.881784197001252e-16
2024-04-15 00:05:10,10006,8.881784197001252e-16
2024-04-15 00:05:10,10006,8.881784197001252e-16
2024-04-15 00:05:10,10006,0.5853890281150764
2024-04-15 00:05:10,10006,0.5853890280999204
2024-04-15 00:05:10,10006,0.5853890280999204
2024-04-15 00:05:11,10006,0.5852976113514052
2024-04-15 00:05:12,10006,0.5851835019589487
2024-04-15 00:05:13,10006,0.585069401647285
2024-04-15 00:05:14,10006,0.5849553186650296
2024-04-15 00:05:14,10006,0.5849371472996282
2024-04-15 00:05:14,10006,0.5849371472996282
2024-04-15 00:05:15,10006,0.5848412067944707
2024-04-15 00:05:16,10006,0.5847271026783147
2024-04-15 00:05:17,10006,0.5846130120995122
2024-04-15 00:05:18,10006,0.5844989161991858
2024-04-15 00:05:19,10006,0.5843848228037196
2024-04-15 00:05:20,10006,0.584270760678315
2024-04-15 00:05:21,10006,0.5841567028198098
2024-04-15 00:05:22,10006,0.5840426243775952
2024-04-15 00:05:23,10006,0.5839285410961397
2024-04-15 00:05:24,10006,0.5838144892479875
2024-04-15 00:05:24,10006,0.5837424844582753
2024-04-15 00:05:24,10006,0.5837424844582753
2024-04-15 00:05:25,10006,0.5837004091683711
2024-04-15 00:05:26,10006,0.5835863169610136
2024-04-15 00:05:27,10006,0.5834722396427835
2024-04-15 00:05:28,10006,0.5833581699373742
2024-04-15 00:05:29,10006,0.5832441235393045
2024-04-15 00:05:30,10006,0.583130056530829
2024-04-15 00:05:31,10006,0.58301599097045
2024-04-15 00:05:32,10006,0.5829019501370702
2024-04-15 00:05:33,10006,0.5827878886837355
2024-04-15 00:05:34,10006,0.5826738272721314
2024-04-15 00:05:35,10006,0.5825597920085877
2024-04-15 00:05:35,10006,0.5825480205267731
2024-04-15 00:05:35,10006,0.5825480205267731
2024-04-15 00:05:36,10006,0.5824457159589794
2024-04-15 00:05:37,10006,0.5823316465251083
2024-04-15 00:05:38,10006,0.5822175953982356
2024-04-15 00:05:39,10006,0.582103532837549
2024-04-15 00:05:40,10006,0.5819894814608195
2024-04-15 00:05:41,10006,0.5818754253542456
2024-04-15 00:05:42,10006,0.5817613737271798
2024-04-15 00:05:43,10006,0.58164732407878
2024-04-15 00:05:44,10006,0.5815332722008959
2024-04-15 00:05:45,10006,0.5814192290147311
2024-04-15 00:05:45,10006,0.5813536296800267
2024-04-15 00:05:45,10006,0.5813536296800267
2024-04-15 00:05:46,10006,0.5813051744114021
2024-04-15 00:05:47,10006,0.5811911195447749
2024-04-15 00:05:48,10006,0.5810770794395206
2024-04-15 00:05:49,10006,0.5809630309147978
2024-04-15 00:05:50,10006,0.5808489985268591
2024-04-15 00:05:51,10006,0.5807349635759043
2024-04-15 00:05:52,10006,0.58062096987496
2024-04-15 00:05:53,10006,0.5805069554940245
2024-04-15 00:05:54,10006,0.5803929204217698
2024-04-15 00:05:55,10006,0.5802789152607066
2024-04-15 00:05:56,10006,0.5801649085900823
2024-04-15 00:05:56,10006,0.5801595306799056
2024-04-15 00:05:56,10006,0.5801595306799056
2024-04-15 00:05:57,10006,0.5800508662673206
2024-04-15 00:05:58,10006,0.5799368314360447
2024-04-15 00:05:59,10006,0.5798228200200852
2024-04-15 00:06:00,10006,0.5797087901219979
2024-04-15 00:06:01,10006,0.5795947810411496
2024-04-15 00:06:02,10006,0.5794807555996887
2024-04-15 00:06:03,10006,0.5793667488553242
2024-04-15 00:06:04,10006,0.5792527278732944
2024-04-15 00:06:05,10006,0.5791387234667849
2024-04-15 00:06:06,10006,0.579024706946989
2024-04-15 00:06:06,10006,0.5789655261691066
2024-04-15 00:06:06,10006,0.5789655261691066
2024-04-15 00:06:07,10006,0.5789106950416181
2024-04-15 00:06:08,10006,0.5787966774529989
2024-04-15 00:06:09,10006,0.578682673013729
2024-04-15 00:06:10,10006,0.5785686694291228
2024-04-15 00:06:11,10006,0.5784546690844932
2024-04-15 00:06:12,10006,0.5783406682495432
2024-04-15 00:06:13,10006,0.578226672002122
2024-04-15 00:06:14,10006,0.5781126739184883
2024-04-15 00:06:15,10006,0.5779986817708418
2024-04-15 00:06:16,10006,0.5778846864401846
2024-04-15 00:06:16,10006,0.577771710734733
2024-04-15 00:06:16,10006,0.577771710734733
2024-04-15 00:06:17,10006,0.577770698127365
2024-04-15 00:06:18,10006,0.5776566915506478
2024-04-15 00:06:19,10006,0.5775426962504162
2024-04-15 00:06:20,10006,0.5774287198916309
2024-04-15 00:06:21,10006,0.5773147394854904
2024-04-15 00:06:22,10006,0.5772007567602543
2024-04-15 00:06:23,10006,0.5770867871893192
2024-04-15 00:06:24,10006,0.5769727980928478
2024-04-15 00:06:25,10006,0.5768588393637448
2024-04-15 00:06:26,10006,0.5767448598397064
2024-04-15 00:06:27,10006,0.5766308960106082
2024-04-15 00:06:27,10006,0.5765781203918574
2024-04-15 00:06:27,10006,0.5765781203918574
2024-04-15 00:06:28,10006,0.576516917565997
2024-04-15 00:06:29,10006,0.576402937192629
2024-04-15 00:06:30,10006,0.5762889668568103
2024-04-15 00:06:31,10006,0.5761750085100826
2024-04-15 00:06:32,10006,0.5760610362431634
2024-04-15 00:06:33,10006,0.5759470858456457
2024-04-15 00:06:34,10006,0.5758331146251316
2024-04-15 00:06:35,10006,0.5757191692027108
2024-04-15 00:06:36,10006,0.5756052059315117
2024-04-15 00:06:37,10006,0.5754912585846642
2024-04-15 00:06:37,10006,0.5753847030812524
2024-04-15 00:06:37,10006,0.5753847030812524
2024-04-15 00:06:38,10006,0.5753773025648913
2024-04-15 00:06:39,10006,0.5752633316136905
2024-04-15 00:06:40,10006,0.5751493708248967
2024-04-15 00:06:41,10006,0.5750354342195034
2024-04-15 00:06:42,10006,0.574921479775648
2024-04-15 00:06:43,10006,0.5748075433897708
2024-04-15 00:06:44,10006,0.574693595294888
2024-04-15 00:06:45,10006,0.5745796591284378
2024-04-15 00:06:46,10006,0.574465717386547
2024-04-15 00:06:47,10006,0.5743517814394363
2024-04-15 00:06:48,10006,0.5742378460545655
2024-04-15 00:06:48,10006,0.5741914632520794
